label,text
ham,বিল পেমেন্ট করে দাও। ডিউ ডেট আজ। আল্লাহ হাফেজ।
spam,৩০-৭০% ছাড় 60% ক্যাশব্যাক রিয়েলেস সেল আজই শেষ* রকমারি - bit.ly/55201
spam,নগদ/রকেট একাউন্ট ভেরিফিকেশন জরুরি। 01530264923 নম্বরে কল করুন এখনই।
ham,"ICC Communication এ 47215.00 টাকা পেমেন্ট সফল হয়েছে। ব্যালেন্স 3,64024.48 টাকা। TrxID A259942935 at 03/12/60980 00:20"
ham,"কি রে, কেমন আছিস? অনেক দিন দেখা নেই। - রাজু"
spam,লোন রিলিজের জন্য তথ্য দিন: 01976122773
ham,মোবাইল একসেসরিজ কিনবো। কোথায় পাওয়া যায়? - নিপা
spam,আপনার নগদ একাউন্ট থেকে 100000 টাকা উত্তোলন হয়েছে। বন্ধ করতে 01714118013 এ কল করুন।
ham,আপনার JBPLC ATM Card No.20128***22461 থেকে 79679.00 টাকা ডেবিট হয়েছে। ব্যালেন্স 75677.31 টাকা। at 02 Dec 25 17:44:55 from বরিশাল ATM. Visit www.jb.com.bd for services
spam,সরকারি স্বাস্থ্য বীমা পেতে আবেদন করুন। ফ্রি চিকিৎসা। 01569673695
spam,একাধিক ভুল চেষ্টার কারণে একাউন্ট লক। আনলক করুন: bit.ly/49744
ham,"ওহে, তোমার জুতা কোথা থেকে কিনেছিলে? দামটা কত ছিল?"
spam,পুরস্কার কনফার্মেশন প্রয়োজন। কনফার্ম: bit.ly/68996
ham,পহেলা বৈশাখের শুভেচ্ছা! নববর্ষ মঙ্গলময় হোক। পরে কথা হবে।
spam,"নির্ভরযোগ্য উপহার,ফ্রি সিপিং,50% ছাড়- ইন্দি অফারে- bit.ly/57563"
spam,বিদ্যুৎ বিল বকেয়া। লাইন কাটা যাবে। পরিশোধ করুন: bit.ly/41621
ham,আপনার সার্ভিস রিকোয়েস্ট নম্বর 25773। দয়া করে এটি শুধুমাত্র বিকাশ গ্রাহক সেবা এর বিকাশ কাস্টমার সার্ভিস এক্সিকিউটিভ অথবা livechat.bkash.com ছাড়া অন্য কারো সাথে শেয়ার করবেন না।
ham,"মাসুম, ব্যাংক স্টেটমেন্ট বের করতে হবে। কাল যাবো।"
spam,বিশেষ অফার! স্মার্টফোন মাত্র 999 টাকায়। ফ্রি হোম ডেলিভারি। অর্ডার: 01598032116
ham,আজ রাতে গল্পের অ্যাডা আছে চা-স্টলে। আসবা? টাটা।
ham,"ভাই, তোর বাইকটা কি আজকে নিতে পারি? আমার একটা কাজ আছে। বাই।"
spam,নিরাপত্তা যাচাই ব্যর্থ হয়েছে। পুনরায় চেষ্টা: bit.ly/55291
ham,জন্মদিনের অনেক অনেক শুভেচ্ছা! আল্লাহ তোমার মঙ্গল করুন। ধন্যবাদ।
spam,সার্ভে সম্পন্ন করে 25000 টাকা জিতুন। মাত্র 48 মিনিট। bit.ly/95212
ham,নতুন কালেকশন এসেছে। দেখে নিন। - বিপুল
spam,হোয়াটসঅ্যাপ নোটিস। দ্রুত পদক্ষেপ নিন: bit.ly/10345
spam,অনলাইন কাজের সুযোগ। মাসিক 100000 টাকা: 01630335079
ham,"সুমনা, কি রে, কেমন আছিস? অনেক দিন দেখা নেই।"
spam,পার্সেল ছাড়পত্র প্রয়োজন। পেমেন্ট: bit.ly/18760
spam,আপনার কার্ড আবেদন অ্যাপ্রুভড। ডেলিভারি নিতে 01861075863 এ কল করুন।
ham,"তিশা, আজকের লেকচার কেমন ছিল? বুঝতে পেরেছো?"
ham,"রফিক, আজ আবহাওয়া খুব ভালো। ঘুরতে যাবো।"
ham,"লিজা, ভাইয়া, কাল মুভি দেখতে যাবো। সাথে আসবে?"
ham,শুধুমাত্র বিকাশ লাইভচ্যাট স্ক্রিনে সার্ভিস রিকোয়েস্ট নাম্বার 23329 লিখুন। কল বা SMS এর মাধ্যমে নাম্বারটি কারো সাথে শেয়ার করবেন না।
spam,পার্সেল হাবে আটকে আছে। ছাড়পত্রের জন্য: bit.ly/94050
ham,আপনার JBPLC একাউন্ট *49880 থেকে আলীনগর এ 40.00 টাকা ডেবিট হয়েছে at 11 Sep 25 12:11:44 ব্যালেন্স 0 টাকা। যেকোনো শাখা থেকে A-Challan সুবিধা নিন
ham,"সাজু, টেস্ট রিপোর্ট এসেছে। সব নরমাল।"
ham,আজ বাইরে খেতে যাবো। প্রস্তুত হও। - লিজা
ham,"""অর্থনৈতিক শুমারি 19095 এর আওতায় দেশের সকল খানা ও প্রতিষ্ঠান তালিকাভুক্ত করা হচ্ছ। জাতীয় স্বার্থপূর্ণ এ কার্যক্রমে আপনার তথ্য দিয়ে সহযোগিতা করুন"" - বাংলাদেশ পরিসংখ্যান ব্যুরো।"
spam,"সহজ কাজ, দ্রুত পেমেন্ট। জয়েন করুন: bit.ly/41230"
ham,shukhee নিশ্চিতকরণ কোড: 63332 (দয়া করে এই কোডটি অন্য কারো সাথে শেয়ার করবেন না)
ham,"হ্যালো, আপনার ফিডব্যাক আমাদের জন্য গুরুত্বপূর্ণ।"
spam,ঋণ পাবেন মাত্র 24 ঘন্টায়! কোন কাগজপত্র লাগবে না। 1000000 টাকা পর্যন্ত। কল: 01754158356
ham,আজ মাছ রান্না করবে? বাজার করে এনেছি। বাই।
ham,শবে বরাতের শুভেচ্ছা। আল্লাহ কবুল করুন। ওকে।
spam,আপনার লোন আবেদন অনুমোদিত। 200000 টাকা পাবেন: bit.ly/20147
spam,"নিরাপদে বাড়ি ফিরুন, ঝামেলাহীন বাস টিকেট পেতে ক্লিক: bit.ly/54189"
